127.0.0.1, 2013-01-03 20:14:43, GET, /, HTTP/1.1, 303, 0.000837
127.0.0.1, 2013-02-15 10:38:06, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.021842
127.0.0.1, 2013-02-15 10:38:06, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.005068
127.0.0.1, 2013-02-15 10:38:06, GET, /projeto/static/images/peq_debian.jpg, HTTP/1.1, 304, 0.001375
127.0.0.1, 2013-02-15 10:38:07, GET, /projeto/static/images/peq_redhat.jpg, HTTP/1.1, 304, 0.007014
127.0.0.1, 2013-02-15 10:38:07, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.002412
127.0.0.1, 2013-02-15 10:38:07, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.009527
127.0.0.1, 2013-02-15 10:38:07, GET, /projeto/static/images/peq_outras.jpg, HTTP/1.1, 304, 0.009298
127.0.0.1, 2013-02-15 10:38:07, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.003433
127.0.0.1, 2013-02-15 10:39:05, GET, /exemplo, HTTP/1.1, 200, 0.149275
127.0.0.1, 2013-02-15 10:39:18, GET, /exemplo, HTTP/1.1, 200, 0.164964
127.0.0.1, 2013-02-15 10:39:18, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001658
127.0.0.1, 2013-02-15 10:39:18, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.003333
127.0.0.1, 2013-02-15 10:39:18, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.003566
127.0.0.1, 2013-02-15 10:39:18, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.012104
127.0.0.1, 2013-02-15 10:39:18, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.002290
127.0.0.1, 2013-02-15 10:39:18, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.002469
127.0.0.1, 2013-02-15 10:39:18, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.015350
127.0.0.1, 2013-02-15 10:39:18, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.002618
127.0.0.1, 2013-02-15 10:39:18, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.001452
127.0.0.1, 2013-02-15 10:39:18, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.002562
127.0.0.1, 2013-02-15 10:39:18, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.010275
127.0.0.1, 2013-02-15 10:39:18, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.001685
127.0.0.1, 2013-02-15 10:39:18, GET, /projeto/static/images/debian.jpg, HTTP/1.1, 304, 0.001381
127.0.0.1, 2013-02-15 10:39:18, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.007743
127.0.0.1, 2013-02-15 10:39:18, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.005866
127.0.0.1, 2013-02-15 10:39:18, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.002350
127.0.0.1, 2013-02-15 10:39:58, GET, /exemplo, HTTP/1.1, 200, 0.162133
127.0.0.1, 2013-02-15 10:39:58, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001487
127.0.0.1, 2013-02-15 10:39:59, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.017844
127.0.0.1, 2013-02-15 10:39:59, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.012966
127.0.0.1, 2013-02-15 10:39:59, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.009336
127.0.0.1, 2013-02-15 10:39:59, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.003717
127.0.0.1, 2013-02-15 10:39:58, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.005304
127.0.0.1, 2013-02-15 10:39:59, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.010836
127.0.0.1, 2013-02-15 10:39:59, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.002997
127.0.0.1, 2013-02-15 10:39:59, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.019819
127.0.0.1, 2013-02-15 10:39:59, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.008950
127.0.0.1, 2013-02-15 10:39:59, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.006726
127.0.0.1, 2013-02-15 10:39:59, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.005326
127.0.0.1, 2013-02-15 10:39:59, GET, /projeto/static/images/debian.jpg, HTTP/1.1, 304, 0.002643
127.0.0.1, 2013-02-15 10:39:59, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.001769
127.0.0.1, 2013-02-15 10:39:59, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.004072
127.0.0.1, 2013-02-15 10:39:59, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.002624
127.0.0.1, 2013-02-15 10:41:08, GET, /exemplo, HTTP/1.1, 500, 0.147675
127.0.0.1, 2013-02-15 10:41:08, GET, /favicon.ico, HTTP/1.1, 404, 0.001960
127.0.0.1, 2013-02-15 10:42:15, GET, /exemplo, HTTP/1.1, 500, 0.380657
127.0.0.1, 2013-02-15 10:42:15, GET, /favicon.ico, HTTP/1.1, 404, 0.001408
127.0.0.1, 2013-02-15 10:42:17, GET, /exemplo, HTTP/1.1, 500, 0.403254
127.0.0.1, 2013-02-15 10:42:17, GET, /favicon.ico, HTTP/1.1, 404, 0.001899
127.0.0.1, 2013-02-15 10:42:29, GET, /exemplo, HTTP/1.1, 500, 0.392889
127.0.0.1, 2013-02-15 10:42:29, GET, /favicon.ico, HTTP/1.1, 404, 0.001258
127.0.0.1, 2013-02-15 10:42:31, GET, /exemplo, HTTP/1.1, 500, 0.364277
127.0.0.1, 2013-02-15 10:42:31, GET, /favicon.ico, HTTP/1.1, 404, 0.002133
127.0.0.1, 2013-02-15 10:42:43, GET, /exemplo, HTTP/1.1, 200, 0.146980
127.0.0.1, 2013-02-15 10:42:43, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.002232
127.0.0.1, 2013-02-15 10:42:43, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.002671
127.0.0.1, 2013-02-15 10:42:43, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.002418
127.0.0.1, 2013-02-15 10:42:43, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.018851
127.0.0.1, 2013-02-15 10:42:43, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.003967
127.0.0.1, 2013-02-15 10:42:43, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.003283
127.0.0.1, 2013-02-15 10:42:43, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.034224
127.0.0.1, 2013-02-15 10:42:43, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.005507
127.0.0.1, 2013-02-15 10:42:43, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.002454
127.0.0.1, 2013-02-15 10:42:43, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.001973
127.0.0.1, 2013-02-15 10:42:43, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.002036
127.0.0.1, 2013-02-15 10:42:43, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.011797
127.0.0.1, 2013-02-15 10:42:43, GET, /projeto/static/images/debian.jpg, HTTP/1.1, 304, 0.001373
127.0.0.1, 2013-02-15 10:42:43, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.002530
127.0.0.1, 2013-02-15 10:42:43, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.002323
127.0.0.1, 2013-02-15 10:42:43, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.008423
127.0.0.1, 2013-02-15 10:44:09, GET, /exemplo, HTTP/1.1, 200, 0.168200
127.0.0.1, 2013-02-15 10:44:09, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.008013
127.0.0.1, 2013-02-15 10:44:09, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.002257
127.0.0.1, 2013-02-15 10:44:09, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.008672
127.0.0.1, 2013-02-15 10:44:09, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.005974
127.0.0.1, 2013-02-15 10:44:09, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.018646
127.0.0.1, 2013-02-15 10:44:09, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.002970
127.0.0.1, 2013-02-15 10:44:09, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.004179
127.0.0.1, 2013-02-15 10:44:09, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.005461
127.0.0.1, 2013-02-15 10:44:09, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.014972
127.0.0.1, 2013-02-15 10:44:09, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.005423
127.0.0.1, 2013-02-15 10:44:09, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.002743
127.0.0.1, 2013-02-15 10:44:09, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.007983
127.0.0.1, 2013-02-15 10:44:09, GET, /projeto/static/images/debian.jpg, HTTP/1.1, 304, 0.002407
127.0.0.1, 2013-02-15 10:44:09, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.002388
127.0.0.1, 2013-02-15 10:44:09, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.002158
127.0.0.1, 2013-02-15 10:44:09, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.005157
127.0.0.1, 2013-02-15 10:44:23, GET, /exemplo, HTTP/1.1, 200, 0.159865
127.0.0.1, 2013-02-15 10:44:23, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.004251
127.0.0.1, 2013-02-15 10:44:23, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.009016
127.0.0.1, 2013-02-15 10:44:23, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.009506
127.0.0.1, 2013-02-15 10:44:23, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.007331
127.0.0.1, 2013-02-15 10:44:23, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.009326
127.0.0.1, 2013-02-15 10:44:23, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.015884
127.0.0.1, 2013-02-15 10:44:23, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001760
127.0.0.1, 2013-02-15 10:44:23, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.008835
127.0.0.1, 2013-02-15 10:44:23, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.011991
127.0.0.1, 2013-02-15 10:44:23, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.002459
127.0.0.1, 2013-02-15 10:44:23, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.004962
127.0.0.1, 2013-02-15 10:44:23, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.003904
127.0.0.1, 2013-02-15 10:44:23, GET, /projeto/static/images/debian.jpg, HTTP/1.1, 304, 0.001553
127.0.0.1, 2013-02-15 10:44:23, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.001584
127.0.0.1, 2013-02-15 10:44:23, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.002174
127.0.0.1, 2013-02-15 10:44:23, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.002310
127.0.0.1, 2013-02-15 10:44:49, GET, /exemplo, HTTP/1.1, 500, 0.394328
127.0.0.1, 2013-02-15 10:44:49, GET, /favicon.ico, HTTP/1.1, 404, 0.002028
127.0.0.1, 2013-02-15 10:45:13, GET, /exemplo, HTTP/1.1, 200, 0.128954
127.0.0.1, 2013-02-15 10:45:13, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001415
127.0.0.1, 2013-02-15 10:45:13, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.014102
127.0.0.1, 2013-02-15 10:45:13, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.013658
127.0.0.1, 2013-02-15 10:45:13, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.008148
127.0.0.1, 2013-02-15 10:45:13, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.018395
127.0.0.1, 2013-02-15 10:45:13, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.025050
127.0.0.1, 2013-02-15 10:45:13, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.002729
127.0.0.1, 2013-02-15 10:45:13, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.037876
127.0.0.1, 2013-02-15 10:45:13, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.042348
127.0.0.1, 2013-02-15 10:45:13, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.002307
127.0.0.1, 2013-02-15 10:45:13, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.002386
127.0.0.1, 2013-02-15 10:45:13, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.001697
127.0.0.1, 2013-02-15 10:45:13, GET, /projeto/static/images/debian.jpg, HTTP/1.1, 304, 0.003124
127.0.0.1, 2013-02-15 10:45:13, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.002375
127.0.0.1, 2013-02-15 10:45:13, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.002554
127.0.0.1, 2013-02-15 10:45:13, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.007498
127.0.0.1, 2013-02-15 10:46:20, GET, /exemplo, HTTP/1.1, 200, 0.148836
127.0.0.1, 2013-02-15 10:46:20, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.002253
127.0.0.1, 2013-02-15 10:46:20, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.002514
127.0.0.1, 2013-02-15 10:46:20, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.009260
127.0.0.1, 2013-02-15 10:46:20, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.015499
127.0.0.1, 2013-02-15 10:46:20, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.017275
127.0.0.1, 2013-02-15 10:46:20, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.021691
127.0.0.1, 2013-02-15 10:46:20, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.019830
127.0.0.1, 2013-02-15 10:46:20, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.009944
127.0.0.1, 2013-02-15 10:46:20, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.007717
127.0.0.1, 2013-02-15 10:46:20, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.009840
127.0.0.1, 2013-02-15 10:46:20, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.026425
127.0.0.1, 2013-02-15 10:46:20, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.008604
127.0.0.1, 2013-02-15 10:46:21, GET, /projeto/static/images/debian.jpg, HTTP/1.1, 304, 0.002228
127.0.0.1, 2013-02-15 10:46:21, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.002773
127.0.0.1, 2013-02-15 10:46:21, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.002722
127.0.0.1, 2013-02-15 10:46:21, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.005871
127.0.0.1, 2013-02-15 10:46:44, GET, /exemplo, HTTP/1.1, 200, 0.160214
127.0.0.1, 2013-02-15 10:46:44, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.002426
127.0.0.1, 2013-02-15 10:46:44, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.002384
127.0.0.1, 2013-02-15 10:46:44, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.002480
127.0.0.1, 2013-02-15 10:46:44, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.006528
127.0.0.1, 2013-02-15 10:46:44, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.011712
127.0.0.1, 2013-02-15 10:46:44, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.015908
127.0.0.1, 2013-02-15 10:46:44, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.006950
127.0.0.1, 2013-02-15 10:46:44, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.008253
127.0.0.1, 2013-02-15 10:46:44, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.004889
127.0.0.1, 2013-02-15 10:46:44, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.016251
127.0.0.1, 2013-02-15 10:46:44, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.006635
127.0.0.1, 2013-02-15 10:46:44, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.020030
127.0.0.1, 2013-02-15 10:46:44, GET, /projeto/static/images/debian.jpg, HTTP/1.1, 304, 0.001561
127.0.0.1, 2013-02-15 10:46:45, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.001305
127.0.0.1, 2013-02-15 10:46:45, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.001998
127.0.0.1, 2013-02-15 10:46:45, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.006609
127.0.0.1, 2013-02-15 10:48:46, GET, /exemplo, HTTP/1.1, 200, 0.147887
127.0.0.1, 2013-02-15 10:51:01, GET, /exemplo, HTTP/1.1, 200, 0.144051
127.0.0.1, 2013-02-15 10:51:01, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.005280
127.0.0.1, 2013-02-15 10:51:01, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.002596
127.0.0.1, 2013-02-15 10:51:01, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.002398
127.0.0.1, 2013-02-15 10:51:01, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.004393
127.0.0.1, 2013-02-15 10:51:01, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.002468
127.0.0.1, 2013-02-15 10:51:01, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.041425
127.0.0.1, 2013-02-15 10:51:01, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.019932
127.0.0.1, 2013-02-15 10:51:01, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.001916
127.0.0.1, 2013-02-15 10:51:01, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.002029
127.0.0.1, 2013-02-15 10:51:01, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.034513
127.0.0.1, 2013-02-15 10:51:01, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.014373
127.0.0.1, 2013-02-15 10:51:01, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.019162
127.0.0.1, 2013-02-15 10:51:01, GET, /projeto/static/images/debian.jpg, HTTP/1.1, 304, 0.002232
127.0.0.1, 2013-02-15 10:51:02, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.002466
127.0.0.1, 2013-02-15 10:51:02, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.002364
127.0.0.1, 2013-02-15 10:51:02, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.002429
127.0.0.1, 2013-02-15 11:06:11, GET, /, HTTP/1.1, 500, 0.424557
127.0.0.1, 2013-02-15 11:06:11, GET, /favicon.ico, HTTP/1.1, 404, 0.001271
127.0.0.1, 2013-02-15 11:07:00, GET, /, HTTP/1.1, 500, 0.315536
127.0.0.1, 2013-02-15 11:07:01, GET, /favicon.ico, HTTP/1.1, 404, 0.001399
127.0.0.1, 2013-02-15 11:07:02, GET, /, HTTP/1.1, 500, 0.329767
127.0.0.1, 2013-02-15 11:07:02, GET, /favicon.ico, HTTP/1.1, 404, 0.001369
127.0.0.1, 2013-02-15 11:07:03, GET, /, HTTP/1.1, 500, 0.340788
127.0.0.1, 2013-02-15 11:07:03, GET, /, HTTP/1.1, 500, 0.447435
127.0.0.1, 2013-02-15 11:07:04, GET, /, HTTP/1.1, 500, 0.468399
127.0.0.1, 2013-02-15 11:07:04, GET, /favicon.ico, HTTP/1.1, 404, 0.001516
127.0.0.1, 2013-02-15 11:07:05, GET, /admin/default/ticket/projeto/127.0.0.1.2013-02-15.11-07-03.b8617426-d4a9-44f4-bce6-7811fbf8d10b, HTTP/1.1, 200, 0.321247
127.0.0.1, 2013-02-15 11:07:05, GET, /favicon.ico, HTTP/1.1, 404, 0.001817
127.0.0.1, 2013-02-15 11:07:57, GET, /, HTTP/1.1, 200, 0.194909
127.0.0.1, 2013-02-15 11:08:55, GET, /, HTTP/1.1, 500, 0.343780
127.0.0.1, 2013-02-15 11:08:55, GET, /favicon.ico, HTTP/1.1, 404, 0.002014
127.0.0.1, 2013-02-15 11:08:57, GET, /admin/default/ticket/projeto/127.0.0.1.2013-02-15.11-08-55.3b788acc-b603-4f46-8747-2e033d9c41f0, HTTP/1.1, 200, 0.319121
127.0.0.1, 2013-02-15 11:08:57, GET, /favicon.ico, HTTP/1.1, 404, 0.001295
127.0.0.1, 2013-02-15 11:09:52, GET, /, HTTP/1.1, 500, 0.507498
127.0.0.1, 2013-02-15 11:09:52, GET, /favicon.ico, HTTP/1.1, 404, 0.001294
127.0.0.1, 2013-02-15 11:10:33, GET, /, HTTP/1.1, 200, 0.496893
127.0.0.1, 2013-02-15 11:10:33, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.011681
127.0.0.1, 2013-02-15 11:10:33, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.006107
127.0.0.1, 2013-02-15 11:10:33, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.005725
127.0.0.1, 2013-02-15 11:10:33, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.006728
127.0.0.1, 2013-02-15 11:10:33, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.013939
127.0.0.1, 2013-02-15 11:10:33, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.005966
127.0.0.1, 2013-02-15 11:10:33, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.002226
127.0.0.1, 2013-02-15 11:10:33, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.013978
127.0.0.1, 2013-02-15 11:10:33, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.002215
127.0.0.1, 2013-02-15 11:10:33, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.002259
127.0.0.1, 2013-02-15 11:10:33, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.013827
127.0.0.1, 2013-02-15 11:10:33, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.004764
127.0.0.1, 2013-02-15 11:10:34, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.002320
127.0.0.1, 2013-02-15 11:10:34, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.003897
127.0.0.1, 2013-02-15 11:10:34, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.002544
127.0.0.1, 2013-02-15 11:10:39, GET, /cliente_host, HTTP/1.1, 200, 0.208938
127.0.0.1, 2013-02-15 11:10:46, GET, /exemplo, HTTP/1.1, 200, 0.153764
127.0.0.1, 2013-02-15 11:11:05, GET, /, HTTP/1.1, 200, 0.197451
127.0.0.1, 2013-02-15 11:11:08, GET, /cliente_host, HTTP/1.1, 200, 0.214976
127.0.0.1, 2013-02-15 11:11:10, GET, /cliente_host/new/hosts, HTTP/1.1, 200, 0.158192
127.0.0.1, 2013-02-15 11:13:00, GET, /cliente_host/new/hosts, HTTP/1.1, 500, 0.399834
127.0.0.1, 2013-02-15 11:13:00, GET, /favicon.ico, HTTP/1.1, 404, 0.002002
127.0.0.1, 2013-02-15 11:13:02, GET, /cliente_host, HTTP/1.1, 500, 0.339397
127.0.0.1, 2013-02-15 11:13:02, GET, /favicon.ico, HTTP/1.1, 404, 0.001468
127.0.0.1, 2013-02-15 11:13:05, GET, /, HTTP/1.1, 500, 0.643036
127.0.0.1, 2013-02-15 11:13:05, GET, /favicon.ico, HTTP/1.1, 404, 0.001578
127.0.0.1, 2013-02-15 11:13:07, GET, /admin/default/ticket/projeto/127.0.0.1.2013-02-15.11-13-05.d49c98c9-b096-46be-8fb8-445871433cd7, HTTP/1.1, 200, 0.316966
127.0.0.1, 2013-02-15 11:13:07, GET, /favicon.ico, HTTP/1.1, 404, 0.001993
127.0.0.1, 2013-02-15 11:13:22, GET, /, HTTP/1.1, 200, 0.320588
127.0.0.1, 2013-02-15 11:13:22, GET, /projeto/static/js/web2py.js, HTTP/1.1, 304, 0.005165
127.0.0.1, 2013-02-15 11:13:22, GET, /projeto/static/css/web2py.css, HTTP/1.1, 304, 0.004702
127.0.0.1, 2013-02-15 11:13:22, GET, /projeto/static/js/calendar.js, HTTP/1.1, 304, 0.001655
127.0.0.1, 2013-02-15 11:13:22, GET, /projeto/static/js/jquery.js, HTTP/1.1, 304, 0.005103
127.0.0.1, 2013-02-15 11:13:22, GET, /projeto/static/css/calendar.css, HTTP/1.1, 304, 0.009187
127.0.0.1, 2013-02-15 11:13:22, GET, /projeto/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.006611
127.0.0.1, 2013-02-15 11:13:22, GET, /projeto/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001602
127.0.0.1, 2013-02-15 11:13:22, GET, /projeto/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.002057
127.0.0.1, 2013-02-15 11:13:22, GET, /projeto/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.002305
127.0.0.1, 2013-02-15 11:13:22, GET, /projeto/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.001338
127.0.0.1, 2013-02-15 11:13:22, GET, /projeto/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.008952
127.0.0.1, 2013-02-15 11:13:22, GET, /projeto/static/js/share.js, HTTP/1.1, 304, 0.003304
127.0.0.1, 2013-02-15 11:13:23, GET, /projeto/static/images/twitter.png, HTTP/1.1, 304, 0.002325
127.0.0.1, 2013-02-15 11:13:23, GET, /projeto/static/images/facebook.png, HTTP/1.1, 304, 0.005219
127.0.0.1, 2013-02-15 11:13:23, GET, /projeto/static/images/gplus-32.png, HTTP/1.1, 304, 0.002893
127.0.0.1, 2013-02-15 11:13:27, GET, /new/cliente, HTTP/1.1, 200, 0.174247
